Date,Open,High,Low,Close,200_WMA_Open,200_WMA_High,200_WMA_Low,200_WMA_Close
2014-08-28,510.88,516.16,506.88,507.82,219.29,227.65,210.35,219.74
2014-08-27,512.19,520.71,510.92,511.15,219.00,227.36,210.05,219.45
2014-08-26,502.54,512.69,502.54,511.57,218.70,227.07,209.74,219.16
2014-08-25,508.22,508.22,499.23,502.50,218.42,226.78,209.45,218.86
2014-08-24,498.29,512.89,497.35,508.29,218.12,226.49,209.16,218.58
2014-08-23,513.39,514.30,492.11,498.08,217.84,226.20,208.86,218.28
2014-08-22,517.58,521.48,501.27,514.04,217.54,225.91,208.58,218.00
2014-08-21,510.45,531.90,510.45,517.24,217.24,225.61,208.28,217.70
2014-08-20,485.07,518.28,467.51,511.98,216.94,225.30,207.97,217.40
2014-08-19,461.48,485.71,455.54,485.24,216.67,225.00,207.71,217.10
2014-08-18,491.51,499.37,443.85,461.46,216.42,224.74,207.46,216.82
2014-08-17,519.14,520.19,483.63,491.80,216.14,224.46,207.22,216.57
2014-08-16,497.83,521.47,487.74,519.71,215.83,224.16,206.93,216.29
2014-08-15,511.14,518.18,487.93,497.01,215.54,223.85,206.65,215.98
2014-08-14,546.18,546.24,498.73,505.97,215.24,223.55,206.36,215.70
2014-08-13,570.38,573.03,532.67,546.66,214.90,223.22,206.06,215.40
2014-08-12,576.51,576.95,566.59,569.64,214.54,222.86,205.73,215.06
2014-08-11,591.28,591.51,574.05,576.37,214.17,222.50,205.36,214.70
2014-08-10,589.17,594.46,587.94,591.06,213.78,222.12,204.98,214.33
2014-08-09,592.47,592.47,587.63,589.37,213.39,221.74,204.59,213.94
2014-08-08,588.88,598.12,588.79,592.58,213.00,221.36,204.19,213.55
2014-08-07,584.65,591.10,584.05,588.87,212.62,220.97,203.80,213.16
2014-08-06,585.95,587.49,583.10,584.65,212.23,220.59,203.41,212.78
2014-08-05,589.01,589.86,584.10,585.44,211.85,220.21,203.01,212.39
2014-08-04,586.23,591.95,583.74,588.78,211.46,219.83,202.62,212.01
2014-08-03,588.89,589.15,581.65,586.67,211.07,219.45,202.23,211.62
2014-08-02,594.90,594.91,586.16,589.33,210.68,219.06,201.83,211.23
2014-08-01,586.20,597.92,583.63,594.92,210.28,218.68,201.44,210.84
2014-07-31,567.37,586.23,564.51,586.23,209.89,218.28,201.04,210.44
2014-07-30,584.74,585.12,564.90,567.29,209.52,217.90,200.66,210.05
2014-07-29,585.55,588.39,581.70,584.72,209.13,217.52,200.29,209.68
2014-07-28,594.14,594.57,575.18,585.69,208.74,217.13,199.89,209.29
2014-07-27,595.67,598.94,593.43,593.85,208.34,216.74,199.50,208.90
2014-07-26,601.54,602.09,593.96,595.81,207.94,216.34,199.09,208.50
2014-07-25,601.51,607.07,597.23,601.09,207.53,215.94,198.68,208.10
2014-07-24,619.50,620.43,595.57,601.73,207.12,215.53,198.26,207.69
2014-07-23,621.12,624.43,618.29,619.41,206.69,215.11,197.85,207.27
2014-07-22,622.27,624.30,620.96,621.55,206.25,214.68,197.41,206.84
2014-07-21,623.95,624.09,619.11,622.21,205.82,214.25,196.96,206.41
2014-07-20,628.56,628.56,622.78,623.90,205.38,213.82,196.52,205.97
2014-07-19,629.17,629.17,624.60,628.52,204.93,213.39,196.07,205.53
2014-07-18,622.37,629.21,620.47,628.78,204.49,212.95,195.62,205.09
2014-07-17,616.54,626.29,608.40,623.09,204.05,212.51,195.18,204.64
2014-07-16,622.01,623.09,615.33,616.80,203.61,212.08,194.74,204.20
2014-07-15,620.00,625.14,619.64,621.59,203.17,211.64,194.30,203.77
2014-07-14,626.56,627.34,617.32,619.32,202.73,211.21,193.85,203.33
2014-07-13,634.22,634.73,624.91,626.50,202.29,210.77,193.40,202.89
2014-07-12,631.88,636.66,626.98,633.71,201.83,210.32,192.95,202.44
2014-07-11,616.66,632.09,615.77,632.00,201.38,209.87,192.49,201.98
2014-07-10,624.83,626.12,612.35,616.76,200.94,209.42,192.04,201.53
2014-07-09,625.22,627.00,622.60,624.51,200.49,208.98,191.59,201.09
2014-07-08,622.57,626.70,620.91,624.82,200.03,208.54,191.13,200.64
2014-07-07,635.46,637.16,617.01,624.09,199.59,208.09,190.68,200.19
2014-07-06,631.77,638.65,631.16,635.81,199.12,207.64,190.22,199.74
2014-07-05,629.95,633.22,628.00,631.46,198.66,207.18,189.75,199.27
2014-07-04,644.65,648.43,629.40,630.69,198.20,206.72,189.29,198.81
2014-07-03,650.77,650.77,641.30,645.16,197.73,206.25,188.82,198.35
2014-07-02,641.04,656.68,638.34,650.88,197.24,205.78,188.33,197.87
2014-07-01,641.39,657.86,640.11,640.81,196.77,205.29,187.85,197.39
2014-06-30,602.62,645.16,599.88,639.80,196.29,204.81,187.37,196.92
2014-06-29,596.33,604.08,596.16,602.72,195.85,204.34,186.93,196.44
2014-06-28,599.08,604.47,595.92,596.55,195.43,203.91,186.49,196.00
2014-06-27,581.30,600.12,579.89,597.26,194.99,203.48,186.05,195.57
2014-06-26,566.14,581.63,564.73,581.14,194.58,203.05,185.62,195.14
2014-06-25,581.81,583.60,565.63,566.34,194.18,202.64,185.22,194.73
2014-06-24,593.97,596.97,582.36,582.36,193.76,202.23,184.81,194.33
2014-06-23,602.16,603.21,586.34,593.98,193.33,201.81,184.38,193.91
2014-06-22,595.90,606.00,594.63,602.27,192.89,201.37,183.94,193.48
2014-06-21,593.68,599.46,587.74,594.99,192.45,200.94,183.50,193.03
2014-06-20,597.40,599.75,587.76,594.15,192.02,200.51,183.06,192.60
2014-06-19,608.07,612.24,597.02,598.07,191.58,200.07,182.62,192.16
2014-06-18,609.77,615.88,604.40,607.96,191.12,199.63,182.17,191.72
2014-06-17,591.59,610.89,590.40,610.86,190.67,199.17,181.72,191.27
2014-06-16,592.65,608.72,587.07,592.19,190.23,198.73,181.27,190.82
2014-06-15,575.93,592.94,554.89,592.94,189.80,198.28,180.83,190.38
2014-06-14,600.75,601.27,549.82,577.36,189.38,197.85,180.42,189.94
2014-06-13,585.70,615.14,585.70,600.16,188.93,197.41,180.02,189.52
2014-06-12,633.43,638.11,573.27,586.95,188.49,196.95,179.58,189.07
2014-06-11,653.19,657.04,632.55,633.02,188.01,196.47,179.15,188.63
2014-06-10,650.04,659.61,646.56,653.15,187.50,195.97,178.65,188.15
2014-06-09,655.64,657.70,644.39,649.16,186.99,195.46,178.14,187.64
2014-06-08,654.99,658.88,653.47,656.14,186.48,194.95,177.63,187.13
2014-06-07,653.52,656.94,644.91,654.97,185.96,194.44,177.10,186.62
2014-06-06,659.28,661.37,652.30,653.70,185.45,193.94,176.59,186.10
2014-06-05,641.07,663.53,640.09,659.26,184.93,193.42,176.07,185.59
2014-06-04,666.77,668.56,624.09,641.61,184.43,192.90,175.56,185.07
2014-06-03,660.55,674.11,650.78,667.60,183.89,192.38,175.06,184.56
2014-06-02,629.65,665.50,618.74,660.62,183.37,191.85,174.54,184.03
2014-06-01,623.69,671.51,619.91,630.23,182.88,191.32,174.05,183.50
2014-05-31,615.69,624.72,604.47,623.68,182.39,190.79,173.55,183.01
2014-05-30,568.18,618.46,568.16,615.33,181.91,190.31,173.07,182.52
2014-05-29,576.33,577.10,561.60,568.18,181.48,189.84,172.64,182.04
2014-05-28,571.91,578.62,564.09,577.06,181.04,189.41,172.21,181.61
2014-05-27,582.59,589.52,554.43,571.24,180.61,188.98,171.77,181.17
2014-05-26,571.39,588.39,565.33,583.42,180.16,188.53,171.34,180.74
2014-05-25,525.23,576.48,525.23,571.59,179.72,188.09,170.91,180.29
2014-05-24,521.05,525.17,516.28,525.14,179.34,187.65,170.51,179.86
2014-05-23,525.72,541.96,520.08,520.22,178.96,187.28,170.12,179.47
2014-05-22,492.05,525.36,490.19,524.58,178.57,186.88,169.73,179.09
2014-05-21,485.80,494.37,483.49,491.77,178.22,186.50,169.37,178.70
2014-05-20,446.30,491.44,446.01,485.72,177.88,186.16,169.02,178.35
2014-05-19,446.08,447.55,443.10,446.18,177.57,185.81,168.71,178.01
2014-05-18,448.70,449.77,444.78,446.26,177.27,185.52,168.40,177.71
2014-05-17,448.12,451.98,447.30,448.90,176.97,185.22,168.09,177.41
2014-05-16,447.39,450.66,444.96,448.06,176.66,184.92,167.78,177.10
2014-05-15,444.14,449.80,443.63,447.25,176.36,184.62,167.47,176.80
2014-05-14,440.59,446.66,440.50,443.97,176.06,184.32,167.16,176.49
2014-05-13,441.53,441.98,436.97,440.67,175.76,184.03,166.85,176.19
2014-05-12,438.30,442.26,434.23,441.46,175.46,183.74,166.54,175.89
2014-05-11,453.92,455.34,433.40,438.89,175.16,183.44,166.24,175.59
2014-05-10,450.46,455.77,448.47,454.43,174.84,183.14,165.94,175.29
2014-05-09,440.18,452.69,440.14,449.46,174.53,182.83,165.62,174.97
2014-05-08,438.68,448.40,438.14,440.17,174.23,182.52,165.31,174.66
2014-05-07,429.34,446.13,428.45,438.82,173.93,182.22,165.00,174.36
2014-05-06,433.36,448.04,423.25,428.96,173.64,181.92,164.70,174.06
2014-05-05,434.78,440.97,427.62,433.48,173.34,181.62,164.40,173.77
2014-05-04,438.52,439.77,430.05,436.40,173.05,181.32,164.10,173.47
2014-05-03,449.40,449.40,430.68,437.76,172.74,181.03,163.80,173.17
2014-05-02,457.36,457.93,443.40,449.38,172.43,180.72,163.49,172.87
2014-05-01,447.63,460.61,447.63,457.76,172.10,180.40,163.17,172.55
2014-04-30,446.89,451.10,436.70,447.64,171.78,180.08,162.85,172.23
2014-04-29,439.98,451.64,435.18,447.21,171.47,179.77,162.53,171.91
2014-04-28,430.72,447.53,422.94,440.29,171.16,179.46,162.22,171.60
2014-04-27,457.24,459.33,436.39,436.39,170.86,179.15,161.92,171.29
2014-04-26,461.70,464.54,449.10,458.60,170.53,178.83,161.60,170.98
2014-04-25,500.09,500.30,442.95,461.45,170.20,178.50,161.27,170.65
2014-04-24,490.83,500.46,482.95,500.46,169.82,178.13,160.95,170.32
2014-04-23,488.36,493.25,485.82,491.30,169.45,177.75,160.58,169.93
2014-04-22,495.45,503.22,487.58,487.92,169.08,177.39,160.20,169.56
2014-04-21,497.74,510.57,493.20,495.77,168.70,177.01,159.82,169.19
2014-04-20,501.75,510.87,490.84,498.17,168.32,176.63,159.43,168.82
2014-04-19,479.58,503.55,470.56,501.57,167.93,176.24,159.05,168.43
2014-04-18,495.80,498.60,472.74,479.64,167.57,175.86,158.69,168.05
2014-04-17,529.07,533.52,484.87,495.96,167.19,175.48,158.32,167.68
2014-04-16,522.18,542.38,502.78,527.40,166.77,175.07,157.94,167.30
2014-04-15,458.37,519.00,453.54,515.59,166.35,174.64,157.54,166.88
2014-04-14,414.83,469.75,407.37,458.79,166.01,174.24,157.20,166.48
2014-04-13,421.46,427.40,395.25,414.06,165.72,173.89,156.90,166.13
2014-04-12,420.89,439.61,415.79,421.12,165.42,173.59,156.62,165.84
2014-04-11,363.71,429.77,351.27,420.95,165.12,173.28,156.32,165.55
2014-04-10,442.26,443.37,358.73,365.18,164.89,172.98,156.09,165.25
2014-04-09,453.18,455.73,441.93,442.73,164.56,172.67,155.85,165.01
2014-04-08,447.61,457.42,446.11,453.09,164.23,172.33,155.52,164.68
2014-04-07,461.47,462.56,445.12,449.42,163.89,172.00,155.18,164.35
2014-04-06,463.40,466.32,452.97,460.50,163.54,171.65,154.84,164.01
2014-04-05,446.67,463.57,444.20,461.91,163.19,171.31,154.48,163.66
2014-04-04,445.66,454.65,429.09,447.53,162.85,170.96,154.14,163.31
2014-04-03,436.44,449.57,414.89,444.72,162.52,170.63,153.82,162.97
2014-04-02,479.14,495.05,431.27,437.14,162.19,170.30,153.51,162.64
2014-04-01,457.00,495.34,457.00,478.38,161.82,169.91,153.18,162.31
2014-03-31,462.30,483.02,443.36,457.00,161.47,169.53,152.82,161.94
2014-03-30,492.37,492.37,444.18,460.27,161.11,169.15,152.47,161.59
2014-03-29,501.71,504.86,489.73,491.17,160.72,168.77,152.13,161.23
2014-03-28,477.14,526.02,473.23,495.67,160.31,168.37,151.72,160.84
2014-03-27,580.26,580.56,471.24,471.24,159.93,167.94,151.34,160.44
2014-03-26,583.48,590.03,570.96,580.83,159.43,167.45,150.96,160.07
2014-03-25,585.03,585.44,572.60,583.92,158.93,166.95,150.46,159.57
2014-03-24,562.51,586.56,551.77,583.41,158.42,166.45,149.95,159.06
2014-03-23,565.76,570.24,560.88,561.27,157.93,165.94,149.47,158.55
2014-03-22,571.18,572.55,554.39,565.04,157.44,165.46,148.98,158.07
2014-03-21,588.29,604.59,561.81,571.49,156.95,164.97,148.49,157.58
2014-03-20,609.74,609.74,587.49,588.77,156.43,164.44,147.99,157.08
2014-03-19,613.90,622.00,609.10,609.89,155.88,163.90,147.47,156.56
2014-03-18,621.84,622.39,603.80,614.83,155.33,163.35,146.91,156.02
2014-03-17,630.92,632.68,616.85,622.37,154.77,162.80,146.36,155.46
2014-03-16,636.50,637.52,628.11,631.11,154.19,162.23,145.79,154.90
2014-03-15,629.37,639.14,627.30,636.12,153.61,161.66,145.21,154.32
2014-03-14,638.14,639.53,627.21,628.80,153.03,161.08,144.62,153.74
2014-03-13,633.62,644.20,630.85,638.14,152.45,160.50,144.04,153.16
2014-03-12,631.91,648.03,629.51,632.10,151.86,159.91,143.45,152.58
2014-03-11,627.95,638.42,618.84,634.11,151.28,159.32,142.86,151.99
2014-03-10,636.33,644.76,615.02,627.79,150.70,158.74,142.28,151.41
2014-03-09,616.31,643.95,612.35,636.96,150.11,158.14,141.70,150.83
2014-03-08,629.66,635.14,604.46,617.45,149.54,157.55,141.13,150.23
2014-03-07,664.31,665.34,616.35,629.15,148.95,156.97,140.56,149.66
2014-03-06,664.52,669.77,649.79,663.86,148.32,156.35,139.98,149.08
2014-03-05,666.24,674.28,646.28,665.51,147.69,155.72,139.36,148.45
2014-03-04,668.24,696.22,655.68,666.78,147.06,155.08,138.74,147.81
2014-03-03,562.56,702.91,560.52,667.76,146.42,154.42,138.10,147.18
2014-03-02,567.23,570.48,553.27,559.79,145.90,153.74,137.58,146.54
2014-03-01,549.92,573.38,539.29,565.61,145.39,153.23,137.07,146.03
2014-02-28,579.70,584.14,545.17,549.26,144.89,152.71,136.58,145.51
2014-02-27,581.65,594.05,566.62,578.77,144.35,152.18,136.07,145.01
2014-02-26,537.04,603.80,532.58,582.69,143.81,151.64,135.54,144.48
2014-02-25,540.24,541.38,420.41,538.71,143.33,151.08,135.05,143.94
2014-02-24,606.04,607.61,538.70,546.32,142.84,150.60,134.70,143.45
2014-02-23,606.47,639.91,599.70,605.82,142.26,150.03,134.20,142.95
2014-02-22,574.24,614.48,558.58,605.42,141.69,149.42,133.62,142.38
2014-02-21,556.88,582.96,530.47,574.16,141.15,148.84,133.09,141.80
2014-02-20,623.09,627.73,556.14,556.14,140.63,148.30,132.60,141.26
2014-02-19,625.97,631.77,618.70,623.03,140.03,147.71,132.07,140.75
2014-02-18,627.16,645.76,612.54,626.60,139.42,147.10,131.46,140.14
2014-02-17,614.23,656.95,607.31,626.27,138.82,146.48,130.86,139.54
2014-02-16,651.30,665.10,584.17,616.63,138.22,145.84,130.27,138.93
2014-02-15,660.90,661.84,632.84,650.92,137.58,145.19,129.70,138.33
2014-02-14,601.17,691.72,541.04,661.99,136.92,144.54,129.07,137.69
2014-02-13,651.08,657.99,601.91,605.24,136.34,143.86,128.55,137.03
2014-02-12,672.38,672.90,643.04,651.72,135.69,143.21,127.96,136.44
2014-02-11,683.50,712.46,636.66,672.17,135.02,142.55,127.31,135.79
2014-02-10,681.32,703.71,550.50,681.03,134.33,141.83,126.67,135.12
2014-02-09,671.46,712.27,655.25,682.90,133.64,141.12,126.13,134.43
2014-02-08,699.57,721.82,661.87,673.92,132.96,140.40,125.46,133.74
2014-02-07,783.20,783.20,654.35,712.40,132.24,139.66,124.79,133.05
2014-02-06,815.59,819.81,770.59,781.55,131.42,138.85,124.12,132.32
2014-02-05,829.96,837.32,811.91,811.91,130.55,137.99,123.30,131.50
2014-02-04,823.77,840.17,820.94,827.96,129.66,137.10,122.42,130.64
2014-02-03,824.08,826.48,807.22,823.83,128.78,136.20,121.53,129.75
2014-02-02,832.90,844.72,820.67,825.37,127.90,135.33,120.66,128.87
2014-02-01,828.61,853.52,827.11,832.58,127.00,134.42,119.77,127.98
2014-01-31,818.43,831.87,812.60,829.92,126.10,133.51,118.87,127.08
2014-01-30,826.02,830.50,799.06,819.03,125.22,132.61,117.98,126.18
2014-01-29,809.96,836.87,809.85,826.00,124.32,131.72,117.11,125.30
2014-01-28,774.02,832.50,766.98,812.51,123.45,130.82,116.22,124.40
2014-01-27,884.60,893.00,757.11,771.39,122.61,129.92,115.39,123.52
2014-01-26,853.68,897.02,844.86,885.28,121.63,128.94,114.57,122.69
2014-01-25,796.24,861.45,792.96,853.61,120.69,127.95,113.63,121.71
2014-01-24,822.43,822.43,783.58,797.07,119.82,127.01,112.75,120.76
2014-01-23,845.46,851.57,819.32,822.04,118.92,126.11,111.89,119.89
2014-01-22,867.21,870.15,837.36,845.59,117.98,125.18,110.98,118.99
2014-01-21,869.65,881.20,855.93,863.91,117.01,124.21,110.04,118.05
2014-01-20,871.39,886.39,853.87,870.20,116.04,123.23,109.07,117.08
2014-01-19,839.66,870.96,825.53,870.96,115.06,122.25,108.11,116.11
2014-01-18,816.07,841.49,816.07,840.00,114.12,121.27,107.18,115.13
2014-01-17,834.49,842.91,797.63,814.64,113.21,120.34,106.26,114.19
2014-01-16,860.29,866.16,835.63,835.63,112.27,119.40,105.36,113.28
2014-01-15,833.12,872.81,830.86,860.90,111.30,118.43,104.41,112.33
2014-01-14,843.17,855.69,825.66,833.27,110.36,117.44,103.46,111.36
2014-01-13,860.19,861.29,806.05,841.20,109.40,116.48,102.52,110.42
2014-01-12,919.60,928.52,851.17,863.22,108.42,115.51,101.60,109.46
2014-01-11,867.32,921.48,861.72,913.95,107.36,114.44,100.62,108.47
2014-01-10,846.69,871.19,822.60,868.48,106.36,113.38,99.62,107.42
2014-01-09,841.47,864.36,804.14,846.86,105.39,112.39,98.67,106.42
2014-01-08,795.99,870.68,776.18,842.72,104.42,111.40,97.74,105.45
2014-01-07,946.49,965.74,802.00,802.00,103.51,110.40,96.85,104.48
2014-01-06,936.05,1017.12,905.71,953.29,102.40,109.28,95.92,103.56
2014-01-05,858.55,952.40,854.52,933.53,101.30,108.08,94.85,102.44
2014-01-04,823.27,859.51,801.67,859.51,100.30,106.96,93.85,101.34
2014-01-03,802.85,834.15,789.12,818.72,99.34,105.97,92.91,100.34
2014-01-02,773.44,820.31,767.21,802.39,98.41,105.00,91.99,99.38
2014-01-01,754.97,775.35,754.97,771.40,97.52,104.05,91.10,98.45
2013-12-31,760.32,760.58,738.17,754.01,96.64,103.16,90.21,97.56
2013-12-30,741.35,766.60,740.24,756.13,95.76,102.29,89.35,96.69
2013-12-29,728.05,748.61,714.44,745.05,94.90,101.40,88.49,95.81
2013-12-28,737.98,747.06,705.35,727.83,94.06,100.54,87.65,94.94
2013-12-27,763.28,777.51,713.60,735.07,93.20,99.68,86.83,94.10
2013-12-26,683.94,777.75,683.94,761.98,92.30,98.77,85.99,93.24
2013-12-25,666.31,682.70,649.48,682.21,91.51,97.86,85.19,92.34
2013-12-24,672.36,684.39,645.71,665.58,90.74,97.08,84.43,91.55
2013-12-23,613.06,680.91,611.04,673.41,89.96,96.29,83.68,90.78
2013-12-22,601.78,666.74,585.64,617.18,89.26,95.50,82.97,90.00
2013-12-21,619.90,654.27,579.17,605.66,88.57,94.74,82.29,89.29
2013-12-20,694.22,729.16,595.33,625.32,87.85,93.98,81.62,88.59
2013-12-19,519.06,707.23,502.89,691.96,87.03,93.12,80.93,87.87
2013-12-18,678.20,679.32,420.51,522.70,86.45,92.29,80.36,87.05
2013-12-17,706.37,754.83,630.88,682.12,85.65,91.50,79.90,86.46
2013-12-16,880.33,882.25,668.25,705.97,84.81,90.60,79.15,85.66
2013-12-15,875.29,886.16,825.00,876.12,83.73,89.53,78.35,84.82
2013-12-14,899.85,904.65,858.36,872.60,82.65,88.45,77.34,83.74
2013-12-13,874.98,941.79,860.05,892.58,81.54,87.33,76.28,82.67
2013-12-12,882.78,901.94,844.95,873.26,80.46,86.17,75.21,81.56
2013-12-11,989.07,1001.58,834.23,878.48,79.36,85.06,74.16,80.48
2013-12-10,892.32,997.23,892.32,988.51,78.12,83.81,73.12,79.39
2013-12-09,793.80,921.93,780.90,893.19,77.01,82.56,72.00,78.15
2013-12-08,697.31,802.51,670.88,795.87,76.03,81.41,71.03,77.03
2013-12-07,835.32,854.64,640.22,698.23,75.17,80.42,70.20,76.05
2013-12-06,1042.38,1042.38,829.45,829.45,74.13,79.35,69.42,75.19
2013-12-05,1152.73,1154.36,897.11,1045.11,72.80,78.03,68.38,74.16
2013-12-04,1077.58,1156.12,1070.16,1151.17,71.31,76.55,67.24,72.82
2013-12-03,1046.40,1096.00,1011.21,1078.28,69.92,75.06,65.85,71.33
2013-12-02,951.42,1055.42,938.41,1043.33,68.57,73.65,64.55,69.94
2013-12-01,1128.92,1133.08,801.82,955.85,67.35,72.29,63.34,68.59
2013-11-30,1129.37,1156.14,1106.61,1129.43,65.88,70.82,62.31,67.36
2013-11-29,1042.01,1146.97,1000.64,1131.97,64.41,69.31,60.87,65.89
2013-11-28,1003.38,1077.56,962.17,1031.95,63.05,67.82,59.56,64.41
2013-11-27,923.85,1001.96,891.68,1001.96,61.74,66.41,58.31,63.07
2013-11-26,805.73,928.54,800.80,928.10,60.54,65.11,57.14,61.76
2013-11-25,773.02,810.68,754.43,799.11,59.50,63.91,56.11,60.55
2013-11-24,795.63,807.36,722.87,774.25,58.50,62.86,55.13,59.52
2013-11-23,771.70,844.97,771.70,797.82,57.47,61.82,54.20,58.52
2013-11-22,724.07,780.85,668.13,771.44,56.47,60.73,53.19,57.48
2013-11-21,594.32,733.40,577.29,722.43,55.54,59.72,52.33,56.48
2013-11-20,577.98,599.65,448.45,590.83,54.78,58.77,51.59,55.55
2013-11-19,712.76,806.11,456.39,584.61,54.04,58.01,51.04,54.79
2013-11-18,496.58,703.78,494.94,703.56,53.12,56.95,50.46,54.05
2013-11-17,440.96,500.58,440.24,492.11,52.49,56.04,49.84,53.13
2013-11-16,417.28,450.26,415.57,440.22,51.94,55.41,49.29,52.51
2013-11-15,419.41,437.89,396.11,417.95,51.43,54.86,48.77,51.96
2013-11-14,406.41,425.90,395.19,420.20,50.90,54.31,48.28,51.44
2013-11-13,360.97,414.05,359.80,407.37,50.40,53.79,47.78,50.92
2013-11-12,343.06,362.81,342.80,360.33,49.96,53.27,47.34,50.41
2013-11-11,325.41,351.27,311.78,342.44,49.54,52.83,46.92,49.97
2013-11-10,348.82,350.70,277.24,326.62,49.15,52.41,46.54,49.56
2013-11-09,338.58,370.82,319.71,339.11,48.72,51.98,46.21,49.16
2013-11-08,297.85,338.66,296.93,338.11,48.31,51.53,45.82,48.75
2013-11-07,261.68,304.17,261.55,296.41,47.95,51.12,45.46,48.33
2013-11-06,244.78,263.00,244.78,262.50,47.64,50.75,45.15,47.98
2013-11-05,229.21,250.66,226.22,245.24,47.36,50.45,44.87,47.67
2013-11-04,214.66,231.01,213.94,229.10,47.10,50.16,44.61,47.39
2013-11-03,205.99,215.05,203.99,215.05,46.86,49.90,44.36,47.13
2013-11-02,205.81,207.76,201.65,206.22,46.63,49.66,44.13,46.88
2013-11-01,203.90,206.65,202.13,206.18,46.40,49.44,43.91,46.65
2013-10-31,199.83,205.18,198.85,204.00,46.17,49.21,43.68,46.42
2013-10-30,204.39,209.16,199.97,199.97,45.95,48.98,43.45,46.19
2013-10-29,198.55,204.79,198.55,204.39,45.72,48.75,43.23,45.97
2013-10-28,196.21,198.62,192.06,198.55,45.50,48.52,43.00,45.74
2013-10-27,176.60,196.44,176.60,196.44,45.28,48.31,42.78,45.52
2013-10-26,187.45,188.41,175.75,177.32,45.09,48.09,42.59,45.30
2013-10-25,197.69,198.87,168.50,186.69,44.88,47.89,42.40,45.11
2013-10-24,214.30,217.42,168.52,198.23,44.66,47.67,42.21,44.90
2013-10-23,193.36,213.62,192.38,213.62,44.41,47.42,42.03,44.68
2013-10-22,182.65,196.27,182.65,193.76,44.19,47.17,41.81,44.43
2013-10-21,174.80,184.82,174.80,182.21,43.99,46.96,41.60,44.21
2013-10-20,171.66,174.91,168.95,174.61,43.80,46.75,41.40,44.01
2013-10-19,155.91,177.48,155.70,172.42,43.61,46.57,41.22,43.82
2013-10-18,146.37,155.96,145.57,155.96,43.44,46.37,41.05,43.63
2013-10-17,142.41,147.42,142.41,146.25,43.29,46.21,40.89,43.46
2013-10-16,145.65,152.23,142.43,142.55,43.14,46.06,40.74,43.31
2013-10-15,140.77,145.39,139.13,145.24,42.99,45.90,40.59,43.16
2013-10-14,139.27,144.12,138.90,140.52,42.85,45.76,40.45,43.01
2013-10-13,135.19,138.66,134.55,138.13,42.71,45.61,40.30,42.87
2013-10-12,130.90,135.66,130.56,135.19,42.57,45.47,40.16,42.72
2013-10-11,130.75,131.81,129.64,130.90,42.44,45.34,40.03,42.59
2013-10-10,130.67,131.50,129.26,130.59,42.30,45.21,39.89,42.46
2013-10-09,125.85,131.75,125.58,130.69,42.17,45.08,39.76,42.32
2013-10-08,126.74,127.47,124.71,126.00,42.05,44.95,39.63,42.19
2013-10-07,129.43,130.27,126.36,126.94,41.92,44.83,39.50,42.07
2013-10-06,128.36,129.66,126.15,129.00,41.79,44.70,39.37,41.94
2013-10-05,128.63,130.44,128.03,128.55,41.66,44.57,39.24,41.81
2013-10-04,123.41,130.09,123.41,129.01,41.53,44.44,39.11,41.68
2013-10-03,114.45,123.63,111.82,123.63,41.41,44.31,38.98,41.55
2013-10-02,132.05,133.59,102.25,114.13,41.30,44.19,38.87,41.42
2013-10-01,132.68,134.63,131.55,132.18,41.16,44.06,38.78,41.31
2013-09-30,137.15,138.35,130.27,133.00,41.02,43.92,38.64,41.18
2013-09-29,134.90,140.61,134.71,137.34,40.87,43.78,38.50,41.04
2013-09-28,133.77,135.63,132.56,134.78,40.73,43.63,38.35,40.89
2013-09-27,128.94,134.74,128.49,133.78,40.59,43.49,38.21,40.75
2013-09-26,128.21,134.93,127.32,128.38,40.46,43.35,38.07,40.61
2013-09-25,127.38,129.69,127.33,128.22,40.32,43.21,37.94,40.47
2013-09-24,126.05,127.46,125.39,127.25,40.19,43.08,37.80,40.34
2013-09-23,128.98,132.73,125.66,125.95,40.06,42.95,37.67,40.21
2013-09-22,127.87,133.94,126.59,129.12,39.92,42.82,37.53,40.07
2013-09-21,126.95,128.61,126.24,127.43,39.79,42.68,37.39,39.94
2013-09-20,129.70,135.62,126.68,127.04,39.65,42.54,37.26,39.80
2013-09-19,131.37,131.77,128.45,129.65,39.51,42.40,37.12,39.67
2013-09-18,131.71,133.20,130.54,131.47,39.37,42.26,36.98,39.53
2013-09-17,131.59,132.76,124.89,131.66,39.23,42.12,36.84,39.39
2013-09-16,130.86,132.72,129.77,131.72,39.09,41.98,36.70,39.25
2013-09-15,129.40,131.44,128.26,130.37,38.95,41.84,36.56,39.10
2013-09-14,135.01,135.85,128.87,129.22,38.81,41.70,36.41,38.96
2013-09-13,132.83,137.58,132.27,134.98,38.66,41.56,36.27,38.82
2013-09-12,135.55,136.08,131.81,133.13,38.51,41.41,36.12,38.67
2013-09-11,125.89,137.83,123.27,135.25,38.36,41.26,35.97,38.52
2013-09-10,127.27,129.74,125.90,125.91,38.22,41.11,35.84,38.37
2013-09-09,121.86,129.06,119.75,127.11,38.08,40.97,35.69,38.24
2013-09-08,124.13,124.72,120.49,121.66,37.95,40.83,35.56,38.10
2013-09-07,118.89,125.94,118.46,124.15,37.82,40.70,35.43,37.97
