Date,Open,High,Low,Close,200_WMA_Open,200_WMA_High,200_WMA_Low,200_WMA_Close,200_WMA_Dollar_1_Day,200_WMA_Percent_1_Day,Price_Change_Dollar_200_Week,Price_Change_Percent_200_Week,Price_Change_Dollar_Same_Day_Swing,Price_Change_Percent_Same_Day_Swing,Price_Change_Dollar_1_Day,Price_Change_Percent_1_Day
2022-10-10,19446.42,19515.47,19102.98,19141.48,23553.02,24144.24,22893.29,23561.15,11.17,0.05,15638.83,446.48,412.49,2.2,-304.94,-1.57
2022-10-09,19417.48,19542.54,19349.26,19446.43,23541.71,24132.90,22882.12,23549.98,11.31,0.05,15832.19,438.05,193.28,1.0,29.86,0.15
2022-10-08,19546.33,19601.70,19299.41,19416.57,23530.32,24121.58,22870.78,23538.67,11.38,0.05,15940.45,458.57,302.28,1.6,-130.28,-0.67
2022-10-07,19957.56,20041.09,19395.79,19546.85,23518.80,24110.08,22859.38,23527.29,11.52,0.05,16126.91,471.56,645.29,3.3,-408.59,-2.05
2022-10-06,20161.04,20408.39,19900.09,19955.44,23507.06,24098.27,22847.87,23515.77,11.74,0.05,16434.34,466.74,508.30,2.5,-205.27,-1.02
2022-10-05,20335.90,20343.75,19801.80,20160.72,23495.34,24086.46,22836.17,23504.03,11.72,0.05,16406.72,437.05,541.95,2.7,-176.13,-0.87
2022-10-04,19623.58,20380.34,19523.84,20336.84,23483.64,24074.77,22824.71,23492.31,11.70,0.05,16379.95,413.96,856.50,4.2,713.26,3.63
2022-10-03,19044.07,19653.54,19025.23,19623.58,23472.40,24063.12,22813.50,23480.61,11.23,0.05,15729.45,403.93,628.32,3.2,579.47,3.04
2022-10-02,19311.85,19370.31,18970.62,19044.11,23461.76,24052.05,22802.66,23469.38,10.65,0.05,14904.23,360.02,399.69,2.1,-267.99,-1.39
2022-10-01,19431.11,19471.15,19231.08,19312.10,23450.96,24041.29,22792.04,23458.73,10.79,0.05,15097.42,358.21,240.07,1.2,-119.69,-0.62
2022-09-30,19573.43,20109.85,19265.66,19431.79,23439.96,24030.46,22781.14,23447.94,11.01,0.05,15414.52,383.71,844.19,4.3,-141.26,-0.72
2022-09-29,19427.78,19589.27,18924.35,19573.05,23429.04,24019.18,22770.20,23436.93,10.92,0.05,15294.20,357.44,664.91,3.4,146.33,0.75
2022-09-28,19104.62,19688.34,18553.30,19426.72,23418.21,24008.35,22759.64,23426.01,10.83,0.05,15169.30,356.30,1135.05,5.8,316.17,1.65
2022-09-27,19221.84,20338.46,18915.67,19110.55,23407.30,23997.42,22749.12,23415.18,10.93,0.05,15289.83,400.18,1422.79,7.4,-112.12,-0.58
2022-09-26,18803.90,19274.87,18721.29,19222.67,23396.26,23985.65,22738.22,23404.25,11.03,0.05,15443.54,408.65,553.59,2.9,420.57,2.24
2022-09-25,18936.31,19134.73,18696.47,18802.10,23385.69,23974.82,22727.45,23393.22,10.56,0.05,14792.13,368.88,438.26,2.3,-134.91,-0.71
2022-09-24,19296.99,19310.20,18861.97,18937.01,23374.94,23964.10,22716.66,23382.66,10.76,0.05,15056.25,387.97,448.22,2.4,-360.63,-1.87
2022-09-23,19412.40,19464.67,18617.55,19297.64,23364.26,23953.46,22705.90,23371.90,10.68,0.05,14950.53,343.92,847.12,4.4,-115.91,-0.60
2022-09-22,18534.65,19456.91,18415.59,19413.55,23353.51,23942.69,22695.60,23361.22,10.75,0.05,15047.61,344.66,1041.32,5.4,866.15,4.67
2022-09-21,18891.28,19674.63,18290.31,18547.40,23343.57,23932.10,22685.56,23350.47,9.96,0.04,13945.23,303.01,1384.32,7.5,-343.39,-1.82
2022-09-20,19545.59,19602.46,18813.46,18890.79,23333.26,23921.39,22675.60,23340.51,10.31,0.04,14438.92,324.33,789.00,4.2,-653.34,-3.34
2022-09-19,19418.57,19639.48,18390.32,19544.13,23322.77,23910.92,22665.21,23330.20,10.48,0.04,14672.64,301.19,1249.16,6.4,124.62,0.64
2022-09-18,20127.23,20127.23,19387.49,19419.51,23312.92,23900.91,22655.54,23319.72,9.85,0.04,13795.97,245.33,739.74,3.8,-708.07,-3.52
2022-09-17,19777.03,20162.53,19777.03,20127.58,23302.51,23890.57,22645.66,23309.87,10.41,0.04,14573.25,262.38,385.50,1.9,354.99,1.80
2022-09-16,19704.01,19870.63,19400.08,19772.58,23292.37,23880.15,22635.48,23299.46,10.14,0.04,14197.03,254.63,470.55,2.4,71.37,0.36
2022-09-15,20242.29,20318.17,19636.73,19701.21,23282.33,23870.00,22625.54,23289.32,10.04,0.04,14053.18,248.82,681.43,3.5,-539.88,-2.67
2022-09-14,20184.55,20467.20,19793.40,20241.09,23271.97,23859.61,22615.35,23279.28,10.36,0.04,14502.74,252.73,673.80,3.3,-55.62,-0.27
2022-09-13,22371.48,22673.82,20062.67,20296.71,23262.09,23849.54,22605.17,23268.92,9.96,0.04,13937.22,219.16,2611.15,12.9,-2073.74,-9.27
2022-09-12,21770.15,22439.18,21603.90,22370.45,23250.66,23837.92,22595.37,23258.96,11.42,0.05,15999.18,251.11,835.29,3.7,601.19,2.76
2022-09-11,21678.54,21770.55,21406.95,21769.26,23239.69,23826.48,22584.48,23247.54,10.97,0.05,15357.99,239.55,363.61,1.7,88.72,0.41
2022-09-10,21376.91,21760.28,21168.72,21680.54,23228.79,23815.52,22573.72,23236.57,10.91,0.05,15271.32,238.27,591.55,2.7,299.39,1.40
2022-09-09,19328.14,21439.41,19310.96,21381.15,23218.08,23804.58,22563.17,23225.66,10.71,0.05,14995.53,234.83,2128.45,10.0,2051.32,10.61
2022-09-08,19289.94,19417.35,19076.71,19329.83,23208.88,23793.88,22553.93,23214.95,9.20,0.04,12876.11,199.51,340.64,1.8,39.51,0.20
2022-09-07,18837.68,19427.17,18644.47,19290.32,23199.75,23784.68,22544.90,23205.75,9.11,0.04,12760.18,195.40,782.71,4.1,452.66,2.40
2022-09-06,19817.72,20155.27,18800.17,18837.67,23190.92,23775.48,22536.20,23196.64,8.84,0.04,12376.66,191.56,1355.10,7.2,-974.70,-4.92
2022-09-05,19988.79,20031.16,19673.05,19812.37,23181.36,23765.70,22527.35,23187.80,9.57,0.04,13392.71,208.62,358.11,1.8,-174.34,-0.87
2022-09-04,19832.47,19999.69,19636.82,19986.71,23171.62,23756.02,22517.84,23178.23,9.72,0.04,13610.58,213.46,362.87,1.8,154.62,0.78
2022-09-03,19969.72,20037.01,19698.36,19832.09,23162.01,23746.30,22508.31,23168.51,9.62,0.04,13470.83,211.76,338.65,1.7,-137.68,-0.69
2022-09-02,20126.07,20401.57,19814.77,19969.77,23152.30,23736.56,22498.77,23158.89,9.70,0.04,13581.33,212.59,586.80,2.9,-157.37,-0.78
2022-09-01,20050.50,20198.39,19653.97,20127.14,23142.48,23726.55,22489.14,23149.19,9.82,0.04,13749.36,215.58,544.42,2.7,77.38,0.39
2022-08-31,19799.58,20420.99,19799.58,20049.76,23132.67,23716.80,22479.61,23139.37,9.81,0.04,13732.15,217.36,621.41,3.1,252.96,1.28
2022-08-30,20298.61,20542.64,19617.64,19796.81,23123.06,23706.75,22469.98,23129.56,9.62,0.04,13462.54,212.53,925.00,4.7,-501.19,-2.47
2022-08-29,19615.15,20357.46,19600.79,20297.99,23113.09,23696.62,22460.47,23119.94,9.98,0.04,13965.36,220.53,756.68,3.7,681.18,3.47
2022-08-28,20041.04,20139.05,19616.81,19616.81,23103.71,23686.73,22450.98,23109.96,9.37,0.04,13130.42,202.43,522.24,2.7,-424.92,-2.12
2022-08-27,20262.48,20340.78,19890.52,20041.74,23094.03,23676.99,22441.57,23100.59,9.69,0.04,13561.36,209.27,450.25,2.2,-218.28,-1.08
2022-08-26,21596.09,21804.91,20199.48,20260.02,23084.18,23667.11,22431.97,23090.90,9.85,0.04,13785.27,212.91,1605.43,7.9,-1340.88,-6.21
2022-08-25,21395.46,21789.64,21362.44,21600.90,23073.38,23656.17,22422.15,23081.05,10.80,0.05,15124.61,233.54,427.20,2.0,205.88,0.96
2022-08-24,21526.46,21783.08,21195.01,21395.02,23062.73,23645.26,22411.50,23070.25,10.64,0.05,14899.18,229.36,588.07,2.7,-133.07,-0.62
2022-08-23,21401.04,21646.20,20955.14,21528.09,23051.98,23634.36,22400.98,23059.61,10.76,0.05,15052.35,232.44,691.06,3.2,129.18,0.60
2022-08-22,21531.46,21531.46,20939.18,21398.91,23041.32,23623.54,22390.62,23048.85,10.64,0.05,14911.75,229.87,592.28,2.8,-135.21,-0.63
2022-08-21,21160.39,21668.85,21103.20,21534.12,23030.57,23612.84,22380.28,23038.21,10.76,0.05,15051.77,232.20,565.65,2.6,368.06,1.74
2022-08-20,20872.84,21350.81,20856.73,21166.06,23020.09,23602.04,22369.83,23027.45,10.48,0.05,14676.87,226.17,494.08,2.3,288.51,1.38
2022-08-19,23213.31,23213.31,20868.85,20877.55,23009.79,23591.43,22359.54,23016.97,10.29,0.04,14412.14,222.91,2344.46,11.2,-2335.19,-10.06
2022-08-18,23341.04,23563.83,23177.60,23212.74,22997.84,23579.49,22349.24,23006.68,11.96,0.05,16736.03,258.40,386.23,1.7,-123.26,-0.53
2022-08-17,23881.32,24407.06,23243.35,23336.00,22985.84,23567.35,22337.29,22994.72,11.99,0.05,16791.57,256.58,1163.71,5.0,-547.29,-2.29
2022-08-16,24126.14,24228.42,23733.50,23883.29,22973.49,23554.63,22325.34,22982.73,12.35,0.05,17287.18,262.08,494.92,2.1,-253.68,-1.05
2022-08-15,24318.32,25135.59,23839.78,24136.97,22960.97,23542.09,22313.08,22970.38,12.53,0.05,17540.43,265.90,1295.81,5.4,-182.36,-0.75
2022-08-14,24429.06,24974.91,24206.26,24319.33,22948.10,23529.11,22300.53,22957.85,12.88,0.06,18028.40,286.58,768.65,3.2,-104.73,-0.43
2022-08-13,24402.19,24860.05,24346.12,24424.07,22935.14,23515.82,22287.72,22944.97,12.95,0.06,18138.08,288.55,513.94,2.1,21.25,0.09
2022-08-12,23957.20,24412.57,23657.27,24402.82,22922.19,23502.57,22274.80,22932.02,12.95,0.06,18128.24,288.92,755.30,3.1,445.29,1.86
2022-08-11,23948.35,24822.63,23901.00,23957.53,22909.54,23489.65,22262.36,22919.07,12.65,0.06,17701.29,282.94,921.63,3.8,9.89,0.04
2022-08-10,23162.90,24127.41,22771.52,23947.64,22897.13,23476.62,22249.75,22906.42,12.40,0.05,17362.11,263.64,1355.89,5.7,783.32,3.38
2022-08-09,23811.48,23898.62,22982.00,23164.32,22885.33,23464.13,22238.15,22894.02,11.80,0.05,16521.68,248.72,916.62,4.0,-645.17,-2.71
2022-08-08,23179.53,24203.69,23176.55,23809.49,22873.08,23451.82,22226.46,22882.22,12.26,0.05,17157.26,257.92,1027.14,4.3,633.60,2.73
2022-08-07,22963.51,23359.01,22894.56,23175.89,22861.24,23439.30,22214.60,22869.96,11.84,0.05,16572.94,250.99,464.45,2.0,214.61,0.93
2022-08-06,23291.42,23326.56,22961.28,22961.28,22849.54,23427.36,22202.93,22858.12,11.69,0.05,16372.97,248.52,365.28,1.6,-328.04,-1.41
2022-08-05,22626.83,23422.83,22612.18,23289.31,22837.63,23415.43,22191.22,22846.43,11.90,0.05,16666.83,251.67,810.65,3.5,658.36,2.91
2022-08-04,22848.21,23198.01,22485.70,22630.96,22826.17,23403.43,22179.76,22834.53,11.47,0.05,16054.27,244.11,712.31,3.1,-215.55,-0.94
2022-08-03,22981.30,23578.65,22747.84,22846.51,22814.49,23391.58,22168.34,22823.06,11.68,0.05,16343.92,251.34,830.81,3.6,-131.61,-0.57
2022-08-02,23308.43,23415.04,22710.08,22978.12,22802.75,23379.43,22156.70,22811.38,11.73,0.05,16422.02,250.48,704.96,3.1,-336.08,-1.44
2022-08-01,23336.72,23464.79,22890.80,23314.20,22790.81,23367.43,22145.15,22799.65,11.94,0.05,16724.58,253.80,573.99,2.5,-22.70,-0.10
2022-07-31,23652.07,24121.64,23275.70,23336.90,22778.88,23355.42,22133.48,22787.71,11.94,0.05,16711.34,252.23,845.94,3.6,-319.31,-1.35
2022-07-30,23796.82,24572.58,23580.51,23656.21,22766.70,23342.94,22121.54,22775.77,12.18,0.05,17054.25,258.32,992.07,4.2,-148.43,-0.62
2022-07-29,23845.21,24294.79,23481.17,23804.63,22754.44,23330.13,22109.35,22763.59,12.26,0.05,17160.50,258.28,813.61,3.4,-39.25,-0.16
2022-07-28,22933.64,24110.47,22722.27,23843.89,22742.18,23317.63,22097.29,22751.33,12.26,0.05,17167.14,257.12,1388.21,5.8,913.34,3.98
2022-07-27,21244.17,22986.53,21070.81,22930.55,22730.44,23305.20,22085.68,22739.07,11.74,0.05,16435.55,253.05,1915.72,8.4,1690.79,7.96
2022-07-26,21361.12,21361.12,20776.82,21239.75,22719.88,23293.49,22075.20,22727.33,10.57,0.05,14793.28,229.48,584.30,2.8,-121.95,-0.57
2022-07-25,22607.16,22649.12,21361.64,21361.70,22709.33,23282.94,22064.92,22716.76,10.55,0.05,14766.29,223.89,1287.48,6.0,-1247.46,-5.52
2022-07-24,22465.51,22974.00,22306.84,22609.16,22697.97,23271.56,22054.36,22706.21,11.35,0.05,15898.53,236.92,667.16,3.0,143.69,0.64
2022-07-23,22706.98,22977.21,22002.91,22465.48,22686.72,23259.99,22043.19,22694.86,11.25,0.05,15743.50,234.21,974.30,4.3,-249.50,-1.10
2022-07-22,23163.75,23671.93,22603.42,22714.98,22675.32,23248.44,22032.20,22683.61,11.41,0.05,15980.03,237.27,1068.51,4.7,-449.65,-1.94
2022-07-21,23233.20,23388.32,22431.15,23164.63,22663.42,23236.38,22020.70,22672.20,11.89,0.05,16644.96,255.30,957.17,4.1,-67.10,-0.29
2022-07-20,23393.19,24196.82,23009.95,23231.73,22651.40,23224.34,22009.24,22660.31,12.02,0.05,16833.19,263.08,1186.87,5.1,-157.70,-0.67
2022-07-19,22467.85,23666.96,21683.41,23389.43,22639.24,23211.67,21997.24,22648.29,12.16,0.05,17018.13,267.11,1983.56,8.5,903.74,4.02
2022-07-18,20781.91,22633.03,20781.91,22485.69,22627.68,23199.32,21986.23,22636.13,11.57,0.05,16204.49,257.98,1851.12,8.2,1706.35,8.21
2022-07-17,21195.04,21600.64,20778.18,20779.34,22617.49,23187.83,21975.86,22624.56,10.19,0.05,14262.16,218.84,822.46,4.0,-410.97,-1.94
2022-07-16,20834.10,21514.40,20518.90,21190.32,22607.02,23177.07,21965.63,22614.37,10.46,0.05,14647.12,223.85,995.51,4.7,353.99,1.70
2022-07-15,20573.16,21138.24,20397.00,20836.33,22596.79,23166.39,21955.61,22603.91,10.23,0.05,14323.62,219.93,741.24,3.6,266.41,1.30
2022-07-14,20211.47,20789.89,19689.26,20569.92,22586.74,23156.00,21945.65,22593.68,10.04,0.04,14052.61,215.62,1100.64,5.4,357.85,1.77
2022-07-13,19325.97,20223.05,18999.95,20212.07,22576.85,23145.82,21936.13,22583.64,9.90,0.04,13860.27,218.21,1223.10,6.1,888.16,4.60
2022-07-12,19970.47,20043.45,19308.53,19323.91,22567.55,23135.92,21927.03,22573.74,9.29,0.04,13002.71,205.70,734.91,3.8,-646.64,-3.24
2022-07-11,20856.35,20856.35,19924.54,19970.56,22557.81,23126.17,21917.71,22564.45,9.74,0.04,13640.86,215.51,931.81,4.7,-889.89,-4.27
2022-07-10,21591.08,21591.08,20727.12,20860.45,22547.42,23115.83,21907.97,22554.71,10.40,0.05,14559.59,231.07,863.96,4.1,-731.76,-3.39
2022-07-09,21716.83,21877.14,21445.96,21592.21,22536.44,23105.01,21897.60,22544.31,10.98,0.05,15366.23,246.81,431.18,2.0,-138.91,-0.64
2022-07-08,21637.15,22314.94,21257.45,21731.12,22525.54,23094.05,21886.71,22533.33,10.90,0.05,15264.05,236.03,1057.49,4.9,93.53,0.43
2022-07-07,20547.81,21771.82,20296.10,21637.59,22514.75,23082.79,21876.09,22522.43,10.79,0.05,15108.42,231.40,1475.71,6.8,1089.34,5.30
2022-07-06,20194.62,20595.53,19823.51,20548.25,22504.90,23072.07,21866.17,22511.64,9.83,0.04,13755.42,202.50,772.02,3.8,358.13,1.77
2022-07-05,20225.35,20635.47,19341.23,20190.12,22495.73,23062.64,21856.86,22501.81,9.16,0.04,12828.46,174.26,1294.23,6.4,-41.15,-0.20
2022-07-04,19297.31,20258.75,19063.07,20231.26,22486.47,23053.17,21848.23,22492.65,9.26,0.04,12971.20,178.67,1195.68,5.9,934.19,4.84
2022-07-03,19242.10,19558.27,18966.95,19297.08,22477.89,23043.93,21839.76,22483.39,8.59,0.04,12024.36,165.34,591.32,3.1,54.82,0.28
2022-07-02,19274.84,19371.75,19027.08,19242.26,22469.28,23035.18,21831.31,22474.80,8.61,0.04,12049.01,167.50,344.67,1.8,-27.11,-0.14
2022-07-01,19820.47,20632.67,19073.71,19269.37,22460.54,23026.52,21822.74,22466.19,8.73,0.04,12231.79,173.81,1558.96,8.1,-515.36,-2.60
2022-06-30,20108.31,20141.16,18729.66,19784.73,22451.37,23016.82,21814.06,22457.46,9.15,0.04,12806.50,183.52,1411.50,7.1,-319.30,-1.59
2022-06-29,20281.17,20364.16,19937.79,20104.02,22442.04,23007.49,21805.56,22448.31,9.33,0.04,13056.86,185.28,426.37,2.1,-176.61,-0.87
2022-06-28,20731.54,21164.42,20228.81,20280.63,22432.62,22998.02,21796.30,22438.98,9.41,0.04,13184.36,185.79,935.61,4.6,-454.84,-2.19
2022-06-27,21028.24,21478.09,20620.20,20735.48,22422.73,22987.98,21786.77,22429.57,9.90,0.04,13850.84,201.18,857.89,4.1,-291.82,-1.39
2022-06-26,21496.49,21783.72,21016.27,21027.29,22412.50,22977.56,21776.82,22419.67,10.23,0.05,14320.04,213.50,767.46,3.6,-475.04,-2.21
2022-06-25,21233.61,21520.91,20964.59,21502.34,22401.97,22966.84,21766.53,22409.44,10.52,0.05,14739.15,217.93,556.33,2.6,270.68,1.27
2022-06-24,21084.65,21472.92,20777.51,21231.66,22391.61,22956.31,21756.34,22398.92,10.37,0.05,14511.70,215.95,695.41,3.3,145.78,0.69
2022-06-23,19986.61,21135.76,19950.12,21085.88,22381.23,22945.78,21746.14,22388.55,10.39,0.05,14551.00,222.67,1185.64,5.6,1098.85,5.50
2022-06-22,20719.41,20835.75,19848.08,19987.03,22371.50,22935.36,21736.45,22378.16,9.72,0.04,13610.32,213.44,987.67,4.9,-723.57,-3.49
2022-06-21,20594.29,21620.63,20415.06,20710.60,22361.34,22925.34,21726.78,22368.44,10.16,0.05,14221.84,219.18,1205.57,5.8,111.06,0.54
2022-06-20,20553.37,20913.32,19689.17,20599.54,22351.13,22914.54,21716.69,22358.28,10.21,0.05,14291.01,226.53,1224.15,5.9,46.27,0.23
2022-06-19,19010.90,20683.82,18067.15,20553.27,22341.09,22904.27,21707.13,22348.07,10.03,0.04,14047.20,215.91,2616.67,12.7,1535.63,8.07
2022-06-18,20473.43,20736.04,17708.62,19017.64,22332.10,22894.17,21698.77,22338.04,9.00,0.04,12593.88,196.05,3027.42,15.9,-1453.84,-7.10
2022-06-17,20385.72,21243.31,20326.52,20471.48,22322.18,22884.08,21690.66,22329.04,9.92,0.04,13890.85,211.09,916.79,4.5,89.83,0.44
2022-06-16,22576.30,22868.92,20265.23,20381.65,22312.14,22873.61,21680.65,22319.12,10.04,0.05,14046.92,221.74,2603.70,12.8,-2191.19,-9.71
2022-06-15,22196.73,22642.67,20178.38,22572.84,22300.51,22861.90,21670.66,22309.08,11.61,0.05,16264.32,257.82,2464.29,10.9,366.05,1.65
2022-06-14,22487.99,23018.95,20950.82,22206.79,22289.10,22850.43,21660.69,22297.47,11.44,0.05,16007.08,258.19,2068.13,9.3,-280.60,-1.25
2022-06-13,26737.58,26795.59,22141.26,22487.39,22277.53,22838.48,21649.99,22286.03,11.56,0.05,16189.82,257.08,4654.33,20.7,-4275.26,-15.97
2022-06-12,28373.51,28502.69,26762.65,26762.65,22262.96,22824.01,21638.63,22274.47,14.60,0.07,20439.96,323.28,1740.04,6.5,-1598.16,-5.64
2022-06-11,29084.67,29401.92,28236.21,28360.81,22247.19,22808.23,21623.96,22259.87,15.76,0.07,22065.08,350.48,1165.70,4.1,-722.99,-2.49
2022-06-10,30110.33,30245.81,28978.15,29083.80,22230.83,22791.84,21608.16,22244.11,16.36,0.07,22899.09,370.25,1267.66,4.4,-1028.19,-3.41
2022-06-09,30215.28,30609.31,30020.27,30112.00,22214.02,22774.95,21591.84,22227.75,16.81,0.08,23543.77,358.45,589.04,2.0,-102.36,-0.34
2022-06-08,31151.48,31253.69,29944.40,30214.36,22196.94,22757.82,21574.86,22210.94,17.09,0.08,23908.55,379.15,1309.29,4.3,-941.12,-3.02
2022-06-07,31371.74,31489.68,29311.68,31155.48,22179.51,22740.31,21557.92,22193.85,17.42,0.08,24402.36,361.35,2178.00,7.0,-215.19,-0.69
2022-06-06,29910.28,31693.29,29894.19,31370.67,22162.07,22722.92,21541.80,22176.43,17.45,0.08,24418.87,351.26,1799.10,5.7,1464.01,4.90
2022-06-05,29835.12,30117.74,29574.45,29906.66,22145.75,22705.40,21525.37,22158.98,16.31,0.07,22838.18,323.10,543.29,1.8,73.75,0.25
2022-06-04,29706.14,29930.56,29500.01,29832.91,22129.46,22688.96,21509.20,22142.67,16.29,0.07,22800.06,324.19,430.56,1.4,128.52,0.43
2022-06-03,30467.81,30633.04,29375.69,29704.39,22113.55,22672.94,21493.12,22126.38,15.90,0.07,22270.00,299.55,1257.35,4.2,-763.10,-2.50
2022-06-02,29794.89,30604.73,29652.71,30467.49,22097.19,22656.46,21477.37,22110.48,16.36,0.07,22900.34,302.63,952.03,3.1,668.41,2.24
2022-06-01,31792.55,31957.29,29501.59,29799.08,22081.36,22640.11,21461.56,22094.12,15.84,0.07,22174.17,290.81,2455.70,8.2,-1993.23,-6.27
2022-05-31,31723.87,32249.86,31286.15,31792.31,22064.21,22622.83,21445.85,22078.28,17.15,0.08,24011.87,308.62,963.71,3.0,65.92,0.21
2022-05-30,29443.37,31949.63,29303.57,31726.39,22047.39,22605.64,21429.00,22061.13,16.82,0.08,23545.91,287.83,2646.06,8.3,2280.43,7.74
2022-05-29,29019.87,29498.01,28841.11,29445.96,22032.23,22588.70,21413.72,22044.31,15.16,0.07,21227.50,258.29,656.90,2.2,631.06,2.19
2022-05-28,28622.62,28814.90,28554.57,28814.90,22017.36,22573.54,21398.94,22029.15,14.73,0.07,20622.75,251.74,260.33,0.9,187.33,0.65
2022-05-27,29251.14,29346.94,28326.61,28627.57,22002.76,22558.83,21384.34,22014.42,14.62,0.07,20462.56,250.61,1020.33,3.6,-639.65,-2.19
2022-05-26,29564.78,29834.16,28261.91,29267.22,21987.54,22543.77,21369.70,21999.80,15.22,0.07,21315.64,268.07,1572.25,5.4,-295.14,-1.00
2022-05-25,29653.13,30157.79,29384.95,29562.36,21972.26,22528.38,21355.14,21984.58,15.27,0.07,21380.97,261.34,772.84,2.6,-93.22,-0.31
2022-05-24,29101.12,29774.36,28786.59,29655.59,21957.07,22512.85,21339.93,21969.31,15.17,0.07,21231.32,252.03,987.77,3.3,556.68,1.91
2022-05-23,30309.40,30590.59,28975.56,29098.91,21941.79,22497.60,21324.87,21954.14,15.27,0.07,21387.80,277.36,1615.03,5.6,-1224.81,-4.04
2022-05-22,29432.47,30425.86,29275.18,30323.72,21925.44,22481.30,21309.47,21938.87,16.37,0.07,22905.23,308.76,1150.68,3.8,891.50,3.03
2022-05-21,29199.86,29588.87,29027.39,29432.23,21909.71,22464.95,21293.83,21922.50,15.72,0.07,22012.94,296.70,561.47,1.9,231.49,0.79
2022-05-20,30311.12,30664.98,28793.61,29200.74,21894.11,22449.13,21278.29,21906.78,15.60,0.07,21846.61,297.07,1871.37,6.4,-1113.59,-3.67
2022-05-19,28720.36,30430.75,28708.96,30314.33,21877.79,22432.65,21262.95,21891.18,16.33,0.07,22847.47,305.99,1721.80,5.7,1594.06,5.55
2022-05-18,30424.48,30618.72,28720.27,28720.27,21862.55,22416.27,21247.65,21874.85,15.24,0.07,21349.49,289.65,1898.45,6.6,-1705.59,-5.61
2022-05-17,29862.41,30694.49,29570.30,30425.86,21846.04,22399.78,21232.34,21859.61,16.51,0.08,23104.82,315.59,1124.19,3.7,562.94,1.89
2022-05-16,31304.38,31305.34,29251.88,29862.92,21829.52,22383.13,21215.99,21843.10,16.51,0.08,23121.17,342.95,2053.46,6.9,-1442.20,-4.61
2022-05-15,30098.59,31308.19,29527.74,31305.11,21811.71,22365.59,21199.64,21826.59,17.82,0.08,24945.47,392.25,1780.45,5.7,1203.85,4.00
2022-05-14,29285.64,30192.80,28702.91,30101.27,21794.69,22347.80,21183.02,21808.77,17.02,0.08,23825.14,379.62,1489.89,4.9,818.16,2.79
2022-05-13,29030.91,30924.80,28782.33,29283.10,21778.23,22330.73,21166.95,21791.75,16.46,0.08,23045.05,369.43,2142.47,7.3,235.35,0.81
2022-05-12,28936.73,30032.44,26350.49,29047.75,21761.95,22313.15,21150.82,21775.29,16.30,0.07,22818.94,366.35,3681.95,12.7,111.40,0.38
2022-05-11,31016.18,32013.40,28170.41,28936.36,21745.85,22296.27,21136.38,21758.99,16.10,0.07,22541.64,352.50,3842.99,13.3,-2086.55,-6.73
2022-05-10,30273.65,32596.31,29944.80,31022.91,21728.21,22278.00,21120.78,21742.89,17.64,0.08,24692.96,390.10,2651.51,8.5,725.95,2.40
2022-05-09,34060.02,34222.07,30296.95,30296.95,21711.40,22259.55,21103.90,21725.25,16.82,0.08,23555.20,349.39,3925.12,13.0,-3762.31,-11.05
2022-05-08,35502.94,35502.94,33878.96,34059.27,21691.92,22239.99,21087.06,21708.43,19.49,0.09,27285.39,402.80,1623.98,4.8,-1442.69,-4.06
2022-05-07,36042.50,36129.93,34940.82,35501.95,21671.46,22219.55,21067.68,21688.94,20.46,0.09,28645.02,417.75,1189.10,3.3,-538.97,-1.50
2022-05-06,36573.18,36624.36,35482.13,36040.92,21650.47,22198.65,21047.43,21668.48,20.98,0.10,29367.42,440.06,1142.23,3.2,-534.22,-1.46
2022-05-05,39695.75,39789.28,35856.52,36575.14,21629.09,22177.28,21026.75,21647.50,21.38,0.10,29936.00,450.90,3932.77,10.8,-3123.23,-7.87
2022-05-04,37748.01,39902.95,37732.06,39698.37,21605.45,22153.67,21005.81,21626.12,23.65,0.11,33100.82,501.71,2170.89,5.5,1947.92,5.16
2022-05-03,38528.11,38630.00,37585.62,37750.45,21583.17,22130.01,20983.47,21602.47,22.30,0.10,31220.86,478.14,1044.38,2.8,-778.88,-2.02
2022-05-02,38472.19,39074.97,38156.56,38529.33,21560.36,22107.18,20961.23,21580.17,22.79,0.11,31915.15,482.53,918.41,2.4,60.23,0.16
2022-05-01,37713.27,38627.86,37585.79,38469.09,21537.44,22084.04,20938.48,21557.38,22.92,0.11,32083.27,502.41,1042.07,2.7,754.22,2.00
2022-04-30,38605.86,38771.21,37697.94,37714.88,21515.08,22061.05,20916.12,21534.46,22.36,0.10,31310.88,488.93,1073.27,2.8,-894.95,-2.32
2022-04-29,39768.62,39887.27,38235.54,38609.82,21491.94,22037.97,20893.63,21512.10,23.14,0.11,32391.52,520.91,1651.73,4.3,-1164.00,-2.93
2022-04-28,39241.43,40269.46,38941.42,39773.83,21467.75,22013.96,20870.49,21488.96,24.19,0.11,33870.39,573.74,1328.04,3.3,532.71,1.36
2022-04-27,38120.30,39397.92,37997.31,39241.12,21444.12,21989.60,20846.87,21464.77,23.64,0.11,33083.99,537.33,1400.61,3.6,1123.66,2.95
